"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 08, 2014","22,630.0","22,389.0","22,650.0","22,335.0","57.36K","1.03%"
"Apr 07, 2014","22,400.0","22,535.0","22,752.0","22,303.0","45.21K","-0.58%"
"Apr 04, 2014","22,530.0","22,554.0","22,600.0","22,437.0","43.42K","-0.11%"
"Apr 03, 2014","22,554.0","22,501.0","22,750.0","22,462.0","51.55K","0.18%"
"Apr 02, 2014","22,514.0","22,426.0","22,570.0","22,397.0","50.31K","0.45%"
"Apr 01, 2014","22,413.0","22,135.0","22,446.0","22,125.0","59.47K","1.23%"
"Mar 31, 2014","22,140.0","22,061.0","22,201.0","22,010.0","44.88K","0.29%"
"Mar 28, 2014","22,077.0","21,818.0","22,107.0","21,796.0","13.46K","1.11%"
"Mar 27, 2014","21,835.0","21,881.0","22,003.0","21,713.0","74.14K","-0.19%"
"Mar 26, 2014","21,876.0","21,733.0","22,005.0","21,725.0","92.82K","0.63%"
"Mar 25, 2014","21,739.0","21,802.0","21,843.0","21,692.0","80.03K","-0.33%"
"Mar 24, 2014","21,811.0","21,405.0","21,868.0","21,405.0","77.78K","1.75%"
"Mar 21, 2014","21,436.0","21,149.0","21,450.0","21,051.0","67.84K","1.35%"
"Mar 20, 2014","21,150.0","21,535.0","21,551.0","21,102.0","75.17K","-1.78%"
"Mar 19, 2014","21,533.0","21,556.0","21,660.0","21,450.0","50.88K","-0.11%"
"Mar 18, 2014","21,556.0","21,419.0","21,590.0","21,419.0","50.42K","0.76%"
"Mar 17, 2014","21,393.0","21,507.0","21,564.0","21,361.0","49.18K","-0.53%"
"Mar 14, 2014","21,507.0","21,749.0","21,810.0","21,455.0","61.41K","-1.12%"
"Mar 13, 2014","21,751.0","21,885.0","22,026.0","21,714.0","63.72K","-0.71%"
"Mar 12, 2014","21,906.0","22,220.0","22,258.0","21,852.0","58.57K","-1.44%"
"Mar 11, 2014","22,225.0","22,188.0","22,280.0","22,051.0","40.92K","0.18%"
"Mar 10, 2014","22,185.0","22,580.0","22,660.0","22,100.0","55.99K","-1.80%"
"Mar 07, 2014","22,592.0","22,630.0","22,770.0","22,512.0","50.11K","-0.15%"
"Mar 06, 2014","22,626.0","22,536.0","22,720.0","22,446.0","51.36K","0.42%"
"Mar 05, 2014","22,532.0","22,623.0","22,813.0","22,429.0","54.99K","-0.43%"
"Mar 04, 2014","22,629.0","22,431.0","22,733.0","22,290.0","63.75K","0.92%"
"Mar 03, 2014","22,422.0","22,788.0","22,867.0","22,361.0","60.65K","-1.69%"
"Feb 28, 2014","22,807.0","22,784.0","22,937.0","22,622.0","63.64K","0.64%"
"Feb 27, 2014","22,661.0","22,405.0","22,666.0","22,321.0","13.64K","1.11%"
"Feb 26, 2014","22,412.0","22,336.0","22,514.0","22,263.0","65.66K","0.31%"
"Feb 25, 2014","22,342.0","22,366.0","22,556.0","22,236.0","113.00K","-0.16%"
"Feb 24, 2014","22,377.0","22,576.0","22,642.0","22,245.0","71.92K","-0.90%"
"Feb 21, 2014","22,581.0","22,382.0","22,690.0","22,351.0","56.31K","0.93%"
"Feb 20, 2014","22,374.0","22,636.0","22,751.0","22,250.0","69.90K","-1.16%"
"Feb 19, 2014","22,636.0","22,567.0","22,721.0","22,505.0","48.73K","0.24%"
"Feb 18, 2014","22,581.0","22,519.0","22,606.0","22,434.0","40.84K","0.23%"
"Feb 17, 2014","22,529.0","22,327.0","22,587.0","22,324.0","44.72K","0.92%"
"Feb 14, 2014","22,324.0","22,154.0","22,410.0","22,068.0","50.39K","0.74%"
"Feb 13, 2014","22,160.0","22,258.0","22,373.0","22,065.0","50.30K","-0.44%"
"Feb 12, 2014","22,258.0","21,927.0","22,296.0","21,903.0","64.65K","1.63%"
"Feb 11, 2014","21,902.0","21,510.0","21,998.0","21,478.0","60.82K","1.79%"
"Feb 10, 2014","21,517.0","21,523.0","21,696.0","21,466.0","49.66K","-0.05%"
"Feb 07, 2014","21,527.0","21,327.0","21,649.0","21,315.0","64.05K","0.91%"
"Feb 06, 2014","21,332.0","21,209.0","21,388.0","21,138.0","50.22K","0.64%"
"Feb 05, 2014","21,197.0","21,449.0","21,545.0","21,143.0","64.09K","-1.17%"
"Feb 04, 2014","21,447.0","21,475.0","21,595.0","21,342.0","62.71K","-2.53%"
"Feb 03, 2014","22,004.5","21,982.5","22,004.5","21,982.5","-","-0.03%"
"Jan 30, 2014","22,012.0","22,114.0","22,120.0","21,662.0","38.96K","-0.77%"
"Jan 29, 2014","22,182.0","21,996.0","22,249.0","21,942.0","17.87K","0.78%"
"Jan 28, 2014","22,011.0","21,935.0","22,011.0","21,881.0","74.17K","0.39%"
"Jan 27, 2014","21,925.0","22,410.0","22,412.0","21,850.0","126.98K","-2.23%"
"Jan 24, 2014","22,424.0","22,732.0","22,762.0","22,410.0","96.16K","-1.31%"
"Jan 23, 2014","22,721.0","23,040.0","23,148.0","22,690.0","83.10K","-1.45%"
"Jan 22, 2014","23,055.0","23,056.0","23,139.0","22,911.0","54.47K","0.03%"
"Jan 21, 2014","23,047.0","22,874.0","23,184.0","22,874.0","53.67K","0.78%"
"Jan 20, 2014","22,869.0","23,160.0","23,242.0","22,857.0","57.84K","-1.28%"
"Jan 17, 2014","23,166.0","22,961.0","23,291.0","22,838.0","73.69K","0.84%"
"Jan 16, 2014","22,973.0","22,932.0","23,120.0","22,907.0","40.38K","0.27%"
"Jan 15, 2014","22,910.0","22,766.0","23,028.0","22,752.0","44.57K","0.62%"
"Jan 14, 2014","22,769.0","22,825.0","22,883.0","22,563.0","50.13K","-0.30%"
"Jan 13, 2014","22,838.0","22,825.0","22,847.0","22,810.0","0.18K","-0.11%"
"Jan 10, 2014","22,863.0","22,775.0","22,961.0","22,680.0","53.27K","0.33%"
"Jan 09, 2014","22,788.0","22,964.0","23,026.0","22,686.0","51.04K","-0.68%"
"Jan 08, 2014","22,944.0","22,634.0","23,055.0","22,621.0","59.88K","1.47%"
"Jan 07, 2014","22,612.0","22,663.0","22,784.0","22,596.0","42.61K","-0.30%"
"Jan 06, 2014","22,679.0","22,790.0","22,880.0","22,549.0","50.44K","-0.49%"
"Jan 03, 2014","22,790.0","23,333.0","23,359.0","22,752.0","66.39K","-2.33%"
"Jan 02, 2014","23,334.0","23,414.0","23,512.0","23,168.0","42.00K","-0.00%"
"Jan 01, 2014","23,334.5","23,334.5","23,334.5","23,334.5","-","0.01%"
"Dec 31, 2013","23,333.0","23,253.0","23,408.0","23,230.0","21.97K","0.38%"
"Dec 30, 2013","23,244.0","23,262.0","23,398.0","23,233.0","10.20K","-0.15%"
"Dec 27, 2013","23,278.0","23,122.0","23,295.0","23,028.0","46.44K","0.30%"
"Dec 26, 2013","23,207.5","23,207.5","23,207.5","23,207.5","-","-0.01%"
"Dec 24, 2013","23,209.0","22,922.0","23,229.0","22,911.0","49.04K","1.24%"
"Dec 23, 2013","22,924.0","22,832.0","22,996.0","22,825.0","88.00K","0.40%"
"Dec 20, 2013","22,832.0","22,880.0","22,950.0","22,692.0","80.12K","-0.00%"
"Dec 19, 2013","22,833.0","23,187.0","23,415.0","22,719.0","85.12K","-1.50%"
"Dec 18, 2013","23,180.0","23,053.0","23,240.0","22,986.0","44.37K","0.51%"
"Dec 17, 2013","23,062.0","23,102.0","23,329.0","23,010.0","44.44K","-0.12%"
"Dec 16, 2013","23,089.0","23,257.0","23,257.0","22,983.0","54.55K","-0.65%"
"Dec 13, 2013","23,240.0","23,192.0","23,328.0","22,993.0","55.85K","0.23%"
"Dec 12, 2013","23,186.0","23,344.0","23,401.0","23,153.0","52.68K","-0.69%"
"Dec 11, 2013","23,346.0","23,775.0","23,778.0","23,259.0","70.72K","-1.77%"
"Dec 10, 2013","23,766.0","23,775.0","23,848.0","23,726.0","36.28K","-0.01%"
"Dec 09, 2013","23,769.0","23,760.0","24,048.0","23,726.0","46.62K","0.03%"
"Dec 06, 2013","23,762.0","23,710.0","23,861.0","23,610.0","42.83K","0.27%"
"Dec 05, 2013","23,698.0","23,713.0","23,728.0","23,550.0","46.56K","-0.14%"
"Dec 04, 2013","23,731.0","23,907.0","23,912.0","23,532.0","62.43K","-0.74%"
"Dec 03, 2013","23,908.0","24,020.0","24,050.0","23,820.0","44.43K","-0.52%"
"Dec 02, 2013","24,032.0","23,918.0","24,165.0","23,870.0","57.07K","0.46%"
"Nov 29, 2013","23,921.0","23,856.0","23,941.0","23,829.0","32.88K","-0.08%"
"Nov 28, 2013","23,941.0","23,803.0","24,020.0","23,794.0","13.07K","0.52%"
"Nov 27, 2013","23,818.0","23,725.0","23,874.0","23,627.0","68.24K","0.38%"
"Nov 26, 2013","23,729.0","23,740.0","23,784.0","23,673.0","95.33K","-0.06%"
"Nov 25, 2013","23,744.0","23,727.0","23,960.0","23,701.0","72.72K","-0.05%"
"Nov 24, 2013","23,755.5","23,755.5","23,755.5","23,755.5","-","0.09%"
"Nov 22, 2013","23,734.0","23,601.0","23,795.0","23,593.0","50.65K","0.61%"
"Nov 21, 2013","23,590.0","23,760.0","23,800.0","23,523.0","57.80K","-0.70%"
"Nov 20, 2013","23,757.0","23,720.0","23,877.0","23,714.0","48.27K","0.01%"
"Nov 19, 2013","23,754.0","23,669.0","23,943.0","23,618.0","68.81K","0.36%"
"Nov 18, 2013","23,668.0","23,000.0","23,737.0","22,980.0","96.08K","2.89%"
"Nov 15, 2013","23,003.0","22,565.0","23,042.0","22,518.0","69.22K","2.03%"
"Nov 14, 2013","22,546.0","22,493.0","22,654.0","22,390.0","51.93K","0.15%"
"Nov 13, 2013","22,512.0","22,850.0","22,864.0","22,426.0","68.25K","-1.54%"
"Nov 12, 2013","22,865.0","23,022.0","23,104.0","22,826.0","64.26K","-0.71%"
"Nov 11, 2013","23,028.0","22,740.0","23,149.0","22,623.0","66.05K","1.26%"
"Nov 08, 2013","22,742.0","22,822.0","22,920.0","22,650.0","47.70K","-0.32%"
"Nov 07, 2013","22,815.0","23,032.0","23,103.0","22,800.0","55.17K","-0.98%"
"Nov 06, 2013","23,040.0","22,994.0","23,123.0","22,915.0","51.51K","0.13%"
"Nov 05, 2013","23,010.0","23,199.0","23,344.0","22,911.0","65.46K","-0.69%"
"Nov 04, 2013","23,170.0","23,251.0","23,390.0","23,157.0","49.08K","-0.36%"
"Nov 01, 2013","23,254.0","23,252.0","23,355.0","23,160.0","47.27K","0.05%"
"Oct 31, 2013","23,242.0","23,300.0","23,311.0","23,111.0","49.10K","0.75%"
"Oct 30, 2013","23,068.0","22,889.0","23,088.0","22,802.0","13.28K","0.88%"
"Oct 29, 2013","22,867.0","22,780.0","22,998.0","22,720.0","105.88K","0.38%"
"Oct 28, 2013","22,781.0","22,665.0","22,849.0","22,662.0","84.39K","0.53%"
"Oct 25, 2013","22,662.0","22,797.0","22,855.0","22,610.0","90.33K","-0.36%"
"Oct 24, 2013","22,743.5","22,939.5","22,957.5","22,725.5","-","-0.70%"
"Oct 23, 2013","22,903.5","23,442.5","23,524.5","22,879.5","-","-2.41%"
"Oct 22, 2013","23,468.5","23,319.5","23,546.5","23,253.5","-","0.31%"
"Oct 21, 2013","23,396.5","23,433.5","23,521.5","23,332.5","-","0.23%"
"Oct 18, 2013","23,342.5","23,231.5","23,406.5","23,162.5","-","1.03%"
"Oct 17, 2013","23,104.5","23,359.5","23,374.5","22,942.5","-","-0.90%"
"Oct 16, 2013","23,314.5","23,370.5","23,370.5","23,085.5","-","-0.09%"
"Oct 15, 2013","23,335.5","23,491.5","23,491.5","23,260.5","-","0.16%"
"Oct 11, 2013","23,298.5","23,320.5","23,382.5","23,203.5","-","0.62%"
"Oct 10, 2013","23,154.5","23,040.5","23,175.5","22,706.5","-","0.93%"
"Oct 09, 2013","22,941.5","22,991.5","23,057.5","22,929.5","-","-0.67%"
"Oct 08, 2013","23,095.5","22,863.5","23,223.5","22,863.5","-","0.26%"
"Oct 07, 2013","23,036.5","23,145.5","23,148.5","22,865.5","-","-0.71%"
"Oct 04, 2013","23,201.5","23,015.5","23,245.5","22,974.5","-","0.32%"
"Oct 03, 2013","23,126.5","23,084.5","23,241.5","23,065.5","-","0.45%"
"Oct 02, 2013","23,022.5","22,966.5","23,144.5","22,906.5","-","0.82%"
"Sep 30, 2013","22,835.5","22,964.5","22,983.5","22,745.5","-","-1.22%"
"Sep 27, 2013","23,118.5","23,213.5","23,362.5","23,107.5","-","-0.20%"
"Sep 26, 2013","23,164.5","23,135.5","23,236.5","23,041.5","-","0.01%"
"Sep 25, 2013","23,162.5","23,212.5","23,285.5","23,100.5","-","-0.34%"
"Sep 24, 2013","23,242.5","23,287.5","23,348.5","23,092.5","-","-0.28%"
"Sep 23, 2013","23,307.5","23,419.5","23,506.5","23,294.5","-","-0.90%"
"Sep 19, 2013","23,519.5","23,572.5","23,611.5","23,501.5","-","1.55%"
"Sep 18, 2013","23,161.5","23,280.5","23,288.5","23,100.5","-","-0.22%"
"Sep 17, 2013","23,213.5","23,261.5","23,284.5","23,149.5","-","-0.49%"
"Sep 16, 2013","23,327.5","23,261.5","23,362.5","23,209.5","-","1.59%"
"Sep 13, 2013","22,962.5","22,946.5","22,988.5","22,827.5","-","-0.01%"
"Sep 12, 2013","22,965.5","22,988.5","23,077.5","22,929.5","-","0.13%"
"Sep 11, 2013","22,936.5","23,094.5","23,132.5","22,873.5","-","-0.80%"
"Sep 10, 2013","23,122.5","22,962.5","23,139.5","22,845.5","-","1.22%"
"Sep 09, 2013","22,843.5","22,834.5","22,897.5","22,684.5","-","0.08%"
"Sep 06, 2013","22,824.5","22,587.5","22,880.5","22,559.5","-","0.96%"
"Sep 05, 2013","22,607.5","22,456.5","22,708.5","22,449.5","-","1.01%"
"Sep 04, 2013","22,381.5","22,147.5","22,384.5","22,070.5","-","0.80%"
"Sep 03, 2013","22,204.5","22,217.5","22,403.5","22,179.5","-","0.18%"
"Sep 02, 2013","22,164.5","21,661.5","22,174.5","21,661.5","-","3.37%"
"Aug 30, 2013","21,441.5","21,530.5","21,634.5","21,415.5","-","-0.86%"
"Aug 29, 2013","21,628.5","21,423.5","21,637.5","21,423.5","-","1.02%"
"Aug 28, 2013","21,410.5","21,521.5","21,568.5","21,285.5","-","-0.77%"
"Aug 27, 2013","21,576.5","21,828.5","21,904.5","21,544.5","-","-1.78%"
"Aug 26, 2013","21,966.5","21,859.5","22,027.5","21,777.5","-","0.29%"
"Aug 23, 2013","21,903.5","21,961.5","22,052.5","21,715.5","-","-0.26%"
"Aug 22, 2013","21,960.5","21,481.5","21,985.5","21,480.5","-","1.47%"
"Aug 21, 2013","21,641.5","21,956.5","21,987.5","21,573.5","-","-1.54%"
"Aug 20, 2013","21,980.5","22,314.5","22,458.5","21,854.5","-","-1.86%"
"Aug 19, 2013","22,397.5","22,359.5","22,522.5","22,353.5","-","-0.46%"
"Aug 16, 2013","22,501.5","22,405.5","22,635.5","22,276.5","-","0.80%"
"Aug 15, 2013","22,323.5","22,474.5","22,673.5","22,285.5","-","-0.53%"
"Aug 13, 2013","22,442.5","22,352.5","22,584.5","22,286.5","-","0.84%"
"Aug 12, 2013","22,254.5","21,798.5","22,265.5","21,664.5","-","2.05%"
"Aug 09, 2013","21,806.5","21,675.5","21,837.5","21,619.5","-","1.01%"
"Aug 08, 2013","21,588.5","21,605.5","21,753.5","21,560.5","-","0.14%"
"Aug 07, 2013","21,558.5","21,646.5","21,833.5","21,512.5","-","-0.72%"
"Aug 06, 2013","21,714.5","21,953.5","22,024.5","21,714.5","-","-1.22%"
"Aug 05, 2013","21,983.5","22,276.5","22,276.5","21,957.5","-","-1.22%"
"Aug 02, 2013","22,255.5","22,274.5","22,295.5","22,113.5","-","0.48%"
"Aug 01, 2013","22,149.5","21,982.5","22,194.5","21,933.5","-","1.22%"
"Jul 31, 2013","21,881.5","21,899.5","22,042.5","21,792.5","-","0.02%"
"Jul 30, 2013","21,876.5","21,780.5","22,006.5","21,777.5","-","0.38%"
"Jul 29, 2013","21,794.5","21,841.5","21,896.5","21,706.5","-","-0.08%"
"Jul 26, 2013","21,811.5","21,925.5","22,035.5","21,787.5","-","-0.14%"
"Jul 25, 2013","21,842.5","21,853.5","21,964.5","21,800.5","-","-0.19%"
"Jul 24, 2013","21,883.5","21,854.5","21,994.5","21,813.5","-","0.03%"
"Jul 23, 2013","21,876.5","21,483.5","21,980.5","21,480.5","-","2.05%"
"Jul 22, 2013","21,437.5","21,515.5","21,525.5","21,260.5","-","0.29%"
"Jul 19, 2013","21,374.5","21,380.5","21,417.5","21,147.5","-","-0.32%"
"Jul 18, 2013","21,442.5","21,424.5","21,445.5","21,246.5","-","0.07%"
"Jul 17, 2013","21,428.5","21,274.5","21,516.5","21,231.5","-","0.51%"
"Jul 16, 2013","21,319.5","21,237.5","21,364.5","21,152.5","-","0.13%"
"Jul 15, 2013","21,292.5","21,244.5","21,387.5","21,174.5","-","0.40%"
"Jul 12, 2013","21,208.5","21,484.5","21,524.5","21,201.5","-","-0.98%"
"Jul 11, 2013","21,417.5","21,205.5","21,509.5","21,187.5","-","2.71%"
"Jul 10, 2013","20,851.5","20,801.5","21,047.5","20,584.5","-","0.65%"
"Jul 09, 2013","20,717.5","20,643.5","20,769.5","20,517.5","-","0.24%"
"Jul 08, 2013","20,668.5","20,630.5","20,692.5","20,171.5","-","0.92%"
"Jul 05, 2013","20,479.5","20,623.5","20,864.5","20,439.5","-","-0.73%"
"Jul 04, 2013","20,629.5","20,338.5","20,637.5","20,272.5","-","2.03%"
"Jul 03, 2013","20,218.5","20,544.5","20,551.5","20,082.5","-","-2.16%"
"Jul 02, 2013","20,665.5","20,732.5","20,995.5","20,577.5","-","0.03%"
"Jun 28, 2013","20,658.5","20,567.5","20,802.5","20,453.5","-","0.34%"
"Jun 27, 2013","20,588.5","20,337.5","20,705.5","20,321.5","-","1.08%"
"Jun 26, 2013","20,368.5","19,913.5","20,416.5","19,843.5","-","1.75%"
"Jun 25, 2013","20,018.5","19,796.5","20,091.5","19,377.5","-","2.41%"
"Jun 24, 2013","19,546.5","19,912.5","20,060.5","19,546.5","-","-2.05%"
"Jun 21, 2013","19,955.5","20,084.5","20,336.5","19,879.5","-","-0.64%"
"Jun 20, 2013","20,084.5","20,723.5","20,727.5","20,005.5","-","-4.28%"
"Jun 19, 2013","20,983.5","21,192.5","21,192.5","20,839.5","-","-0.89%"
"Jun 18, 2013","21,172.5","21,073.5","21,187.5","20,942.5","-","-0.18%"
"Jun 17, 2013","21,210.5","20,892.5","21,274.5","20,892.5","-","2.19%"
"Jun 14, 2013","20,755.5","20,983.5","21,051.5","20,755.5","-","-1.33%"
"Jun 13, 2013","21,034.5","20,925.5","21,059.5","20,533.5","-","0.03%"
"Jun 12, 2013","21,028.5","21,028.5","21,028.5","21,028.5","-","0.00%"
"Jun 11, 2013","21,028.5","21,324.5","21,443.5","20,959.5","-","-1.47%"
"Jun 10, 2013","21,341.5","21,413.5","21,531.5","21,269.5","-","-0.85%"
"Jun 07, 2013","21,523.5","21,595.5","21,623.5","21,293.5","-","0.37%"
"Jun 06, 2013","21,443.5","21,698.5","21,737.5","21,401.5","-","-1.05%"
"Jun 05, 2013","21,671.5","21,911.5","21,936.5","21,667.5","-","-1.52%"
"Jun 04, 2013","22,006.5","22,046.5","22,113.5","21,915.5","-","0.14%"
"Jun 03, 2013","21,975.5","21,984.5","22,335.5","21,925.5","-","-0.48%"
"May 31, 2013","22,082.5","22,297.5","22,314.5","22,062.5","-","-0.82%"
"May 30, 2013","22,265.5","22,205.5","22,354.5","21,991.5","-","0.61%"
"May 29, 2013","22,131.5","22,591.5","22,591.5","22,128.5","-","-2.58%"
"May 28, 2013","22,718.5","22,447.5","22,736.5","22,337.5","-","1.50%"
"May 27, 2013","22,383.5","22,207.5","22,454.5","22,190.5","-","-0.17%"
"May 24, 2013","22,422.5","22,674.5","22,740.5","22,389.5","-","-0.32%"
"May 23, 2013","22,493.5","23,068.5","23,092.5","22,187.5","-","-3.45%"
"May 22, 2013","23,297.5","23,236.5","23,412.5","23,108.5","-","0.26%"
"May 21, 2013","23,236.5","23,319.5","23,364.5","23,222.5","-","-0.59%"
"May 20, 2013","23,375.5","23,158.5","23,433.5","23,158.5","-","1.71%"
"May 16, 2013","22,982.5","23,023.5","23,072.5","22,826.5","-","0.04%"
"May 15, 2013","22,972.5","22,993.5","23,071.5","22,896.5","-","-0.03%"
"May 14, 2013","22,980.5","22,962.5","23,081.5","22,786.5","-","0.48%"
"May 13, 2013","22,871.5","23,138.5","23,164.5","22,826.5","-","-1.15%"
"May 10, 2013","23,136.5","23,112.5","23,220.5","23,037.5","-","0.38%"
"May 09, 2013","23,049.5","23,166.5","23,218.5","23,031.5","-","-0.55%"
"May 08, 2013","23,177.5","23,096.5","23,189.5","23,032.5","-","0.31%"
"May 07, 2013","23,105.5","22,787.5","23,147.5","22,737.5","-","1.35%"
"May 06, 2013","22,797.5","22,894.5","22,903.5","22,724.5","-","-0.36%"
"May 03, 2013","22,880.5","22,705.5","22,882.5","22,535.5","-","1.19%"
"May 02, 2013","22,612.5","22,568.5","22,657.5","22,420.5","-","-0.08%"
"Apr 30, 2013","22,629.5","22,648.5","22,769.5","22,565.5","-","0.04%"
"Apr 29, 2013","22,619.5","22,489.5","22,624.5","22,382.5","-","0.36%"
"Apr 26, 2013","22,537.5","22,482.5","22,711.5","22,482.5","-","-0.07%"
"Apr 25, 2013","22,552.5","22,143.5","22,571.5","22,143.5","-","1.77%"
"Apr 24, 2013","22,159.5","22,073.5","22,201.5","21,947.5","-","0.63%"
"Apr 23, 2013","22,020.5","22,072.5","22,089.5","21,723.5","-","0.12%"
"Apr 22, 2013","21,993.5","21,956.5","22,150.5","21,944.5","-","0.21%"
"Apr 19, 2013","21,947.5","21,465.5","22,035.5","21,465.5","-","2.33%"
"Apr 18, 2013","21,447.5","21,341.5","21,610.5","21,308.5","-","0.58%"
"Apr 17, 2013","21,324.5","21,748.5","21,778.5","21,319.5","-","-1.38%"
"Apr 16, 2013","21,622.5","21,493.5","21,821.5","21,456.5","-","-0.46%"
"Apr 15, 2013","21,721.5","22,001.5","22,057.5","21,665.5","-","-0.94%"
"Apr 12, 2013","21,927.5","22,161.5","22,213.5","21,920.5","-","-0.92%"
"Apr 11, 2013","22,130.5","22,148.5","22,247.5","22,022.5","-","-0.06%"
"Apr 10, 2013","22,144.5","21,857.5","22,146.5","21,828.5","-","1.59%"
"Apr 09, 2013","21,797.5","21,715.5","21,953.5","21,702.5","-","0.78%"
"Apr 08, 2013","21,628.5","21,655.5","21,761.5","21,589.5","-","-0.15%"
"Apr 05, 2013","21,660.5","22,240.5","22,243.5","21,656.5","-","-3.06%"
"Apr 04, 2013","22,344.5","22,344.5","22,344.5","22,344.5","-","0.00%"
"Apr 03, 2013","22,344.5","22,465.5","22,512.5","22,283.5","-","-0.21%"
"Apr 02, 2013","22,391.5","22,319.5","22,466.5","22,113.5","-","0.32%"
"Mar 28, 2013","22,319.5","22,401.5","22,401.5","22,125.5","-","-0.63%"
"Mar 27, 2013","22,461.5","22,361.5","22,555.5","22,332.5","-","0.79%"
"Mar 26, 2013","22,284.5","22,165.5","22,380.5","22,088.5","-","0.07%"
"Mar 25, 2013","22,269.5","22,375.5","22,396.5","22,213.5","-","0.59%"
"Mar 22, 2013","22,139.5","22,144.5","22,254.5","22,042.5","-","-0.52%"
"Mar 21, 2013","22,255.5","22,200.5","22,390.5","22,163.5","-","0.00%"
"Mar 20, 2013","22,254.5","21,942.5","22,329.5","21,930.5","-","1.33%"
"Mar 19, 2013","21,961.5","22,124.5","22,167.5","21,938.5","-","-0.40%"
"Mar 18, 2013","22,049.5","22,335.5","22,335.5","21,923.5","-","-1.28%"
"Mar 15, 2013","22,335.5","22,624.5","22,716.5","22,309.5","-","-0.81%"
"Mar 14, 2013","22,517.5","22,354.5","22,599.5","22,232.5","-","0.31%"
"Mar 13, 2013","22,447.5","22,853.5","22,878.5","22,409.5","-","-1.53%"
"Mar 12, 2013","22,795.5","23,077.5","23,233.5","22,794.5","-","-1.13%"
"Mar 11, 2013","23,056.5","23,112.5","23,214.5","23,013.5","-","-0.19%"
"Mar 08, 2013","23,099.5","22,730.5","23,188.5","22,723.5","-","1.83%"
"Mar 07, 2013","22,684.5","22,597.5","22,761.5","22,541.5","-","0.20%"
"Mar 06, 2013","22,638.5","22,642.5","22,729.5","22,568.5","-","0.98%"
"Mar 05, 2013","22,419.5","22,556.5","22,593.5","22,418.5","-","-0.23%"
"Mar 04, 2013","22,470.5","22,800.5","22,881.5","22,372.5","-","-1.67%"
"Mar 01, 2013","22,852.5","22,893.5","22,922.5","22,811.5","-","-0.55%"
"Feb 28, 2013","22,978.5","22,725.5","22,998.5","22,642.5","-","2.29%"
"Feb 27, 2013","22,463.5","22,507.5","22,579.5","22,366.5","-","-0.11%"
"Feb 26, 2013","22,488.5","22,529.5","22,696.5","22,438.5","-","-1.33%"
"Feb 25, 2013","22,792.5","22,727.5","22,793.5","22,703.5","-","0.18%"
"Feb 22, 2013","22,752.5","22,784.5","22,838.5","22,638.5","-","-0.46%"
"Feb 21, 2013","22,857.5","23,030.5","23,030.5","22,801.5","-","-1.55%"
"Feb 20, 2013","23,218.5","23,292.5","23,300.5","23,134.5","-","0.25%"
"Feb 19, 2013","23,161.5","23,377.5","23,445.5","23,128.5","-","-0.74%"
"Feb 18, 2013","23,333.5","23,471.5","23,475.5","23,302.5","-","-0.38%"
"Feb 15, 2013","23,421.5","23,361.5","23,451.5","23,269.5","-","0.03%"
"Feb 14, 2013","23,414.5","23,446.5","23,479.5","23,304.5","-","0.74%"
"Feb 08, 2013","23,241.5","23,158.5","23,298.5","23,117.5","-","0.16%"
"Feb 07, 2013","23,203.5","23,289.5","23,299.5","23,161.5","-","-0.20%"
"Feb 06, 2013","23,249.5","23,272.5","23,381.5","23,203.5","-","0.71%"
"Feb 05, 2013","23,084.5","23,410.5","23,444.5","23,082.5","-","-2.33%"
"Feb 04, 2013","23,635.5","23,883.5","23,983.5","23,626.5","-","-0.51%"
"Feb 01, 2013","23,756.5","23,757.5","23,781.5","23,569.5","-","-0.07%"
"Jan 31, 2013","23,772.5","23,773.5","23,814.5","23,705.5","-","-0.14%"
"Jan 30, 2013","23,806.5","23,790.5","23,975.5","23,774.5","-","0.44%"
"Jan 29, 2013","23,702.5","23,656.5","23,748.5","23,630.5","-","0.00%"
